what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1246125782775
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1246125782778
started,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1246125782779
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1246125782819
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1246125782820
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1246125782897
started,bundle,org.eclipse.jdt.launching.macosx,3.1.100.v20080422,org.eclipse.jdt.launching.macosx,1246125782897
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.core,1246125782898
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.bugzilla.ui,1246125782898
started,bundle,org.eclipse.mylyn.context.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.context.ui,1246125782898
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1246125782899
started,bundle,org.eclipse.mylyn.team.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.team.ui,1246125782899
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1246125782900
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,org.tigris.subversion.subclipse.mylyn,1246125782900
started,bundle,edu.hawaii.ics.csdl.jupiter,3.4.0,edu.hawaii.ics.csdl.jupiter,1246125782900
started,bundle,com.mountainminds.eclemma.core,1.3.2,com.mountainminds.eclemma.core,1246125782901
started,bundle,com.mountainminds.eclemma.ui,1.3.2,com.mountainminds.eclemma.ui,1246125782901
started,bundle,org.eclipse.php.debug.daemon,1.0.3.v20080603,org.eclipse.php.debug.daemon,1246125782901
started,bundle,org.eclipse.mylyn.jira.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.jira.core,1246125782901
started,bundle,org.eclipse.mylyn.jira.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.jira.ui,1246125782902
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1246125782902
started,bundle,org.eclipse.mylyn.trac.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.trac.core,1246125782902
started,bundle,org.eclipse.mylyn.trac.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.trac.ui,1246125782903
started,bundle,org.eclipse.mylyn.web.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.web.tasks,1246125782903
started,bundle,com.itsolut.mantis.core,3.0.0.200808060950,com.itsolut.mantis.core,1246125782903
